13 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0, 0] ciphertext = [0, 0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
14 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0] ciphertext = [0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
15 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0] ciphertext = [0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
16 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0] ciphertext = [0, 0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
17 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
18 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
19 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
20 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
21 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
22 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
23 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, b, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
24 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, 0, 0, b, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
25 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0] ciphertext = [0, 0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
26 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, a, 0, 0, 0] ciphertext = [0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
27 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
28 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
29 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
30 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
31 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
32 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
33 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
34 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [b, 0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
35 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, 0, b, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
36 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0, a, 0, 0] ciphertext = [0, 0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
37 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, a, 0, 0] ciphertext = [0, 0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
38 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0] ciphertext = [0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
39 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0] ciphertext = [0, b, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
40 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0] ciphertext = [0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
41 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0] ciphertext = [0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
42 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0] ciphertext = [0, 0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
43 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0] ciphertext = [0, 0, 0, 0, b, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0] : true
44 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0, a, 0] ciphertext = [0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
45 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, a, 0] ciphertext = [0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
46 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
47 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
48 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
49 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
50 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
51 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [b, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
52 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, 0, b, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
53 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
54 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
55 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, 0, 0, a] ciphertext = [0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
56 E2 r=6 plaintext = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, a, 0, 0, a] ciphertext = [0, 0, 0, 0, 0, 0, b, 0, 0, 0, 0, 0, 0, 0, 0, 0] : true
Done!



1 SNAKE2 r=11 plaintext = [0, 0, 0, 0, 0, 0, a, 0] ciphertext = [0, 0, b, 0, 0, 0, 0, 0] : true
Done!


1 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, 0] ciphertext = [b, 0, 0, 0, 0, 0, 0, 0] : true
2 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, 0] ciphertext = [b, 0, 0, 0, 0, 0, b, 0] : true
3 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, 0] ciphertext = [0, b, 0, 0, 0, 0, 0, b] : true
4 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, 0] ciphertext = [b, b, 0, 0, 0, 0, b, b] : true
5 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, 0, b] ciphertext = [0, b, 0, 0, 0, 0, 0, 0] : true
6 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, 0, b] ciphertext = [b, b, 0, 0, 0, 0, 0, 0] : true
7 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, 0, b] ciphertext = [b, 0, 0, 0, 0, 0, b, 0] : true
8 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, 0, b] ciphertext = [0, b, 0, 0, 0, 0, 0, b] : true
9 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, 0, b] ciphertext = [b, b, 0, 0, 0, 0, b, b] : true
10 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, b] ciphertext = [b, 0, 0, 0, 0, 0, 0, 0] : true
11 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, b] ciphertext = [b, 0, 0, 0, 0, 0, b, 0] : true
12 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, b] ciphertext = [0, b, 0, 0, 0, 0, 0, b] : true
13 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, b] ciphertext = [b, b, 0, 0, 0, 0, b, b] : true
Done!


1 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, a, 0] ciphertext = [b, 0, 0, 0, 0, 0, 0, 0] : true
5 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, 0, a] ciphertext = [0, b, 0, 0, 0, 0, 0, 0] : true
6 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, 0, a] ciphertext = [b, b, 0, 0, 0, 0, 0, 0] : true
10 Gen-SkipjackG r=16 plaintext = [0, 0, 0, 0, 0, 0, b, b] ciphertext = [b, 0, 0, 0, 0, 0, 0, 0]: true

The last 4 lists are latest found.







